N°Ins,Réf_Cours,examen,rattrapage,Conference,seminaire,TD,TP,stage,Projet,autre_Ctl,Moy_CC,Moy_Module,Aquit,Option,ratt,exclu_matière,scholar year
14010796651,ANGP,13,,,,,,,,,2.5,13.00,false,false,false,false,2011
14010796651,TAI,9.75,,,,9.25,15.75,,,,4.5,10.85,false,false,false,false,2011
14010796651,VART,6.5,11,,,10.5,13,,,,4.5,11.30,false,false,true,false,2011
14010796651,MMT,3,7,,,12.5,,,,,0.0,9.20,false,false,true,false,2011
14010796651,TFM,5.5,10,,,12.5,11.75,,,,6.5,10.85,false,false,true,false,2011
14010796671,ARPS,7.75,6.5,,,,12.42,,,,0.0,9.62,false,false,false,false,2011
14010796671,RSF,4.05,14,,,,15,,,,3.0,14.40,false,false,true,false,2011
14010796671,DSE,6,14,,,11,,,,,3.5,12.80,false,false,true,false,2011
14010796671,AGRO,11,12,,,9,,,,,2.5,10.80,false,false,true,false,2011
14010796671,OROP,5.5,,,,7.5,,,,,0.0,6.30,false,false,false,false,2011
14010796671,WEBS,5.75,3,,,,9,,,,0.0,7.05,false,false,false,false,2011
14010796671,APRC,8.5,,,,,13,,,,3.0,10.30,false,false,false,false,2011
14010796671,BDA,10,,,,,12.5,,,,2.5,11.00,false,false,false,false,2011
14010796671,TCO,10,,,,,,,,,2.5,10.00,false,true,false,false,2011
14010796671,GEE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097310,ALG1,2,,,,,,,,,0.0,1.32,false,false,false,false,2011
14011097310,Analy,4,,,,,,,,,0.0,2.64,false,false,false,false,2011
14011097310,Chim,1,,,,,,,,,0.0,0.66,false,false,false,false,2011
14011097310,Elect,0.25,,,,,,,,,0.0,0.17,false,false,false,false,2011
14011097310,info,1,,,,8,,,,,0.0,2.50,false,false,false,false,2011
14011097310,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097310,TEC1,6,,,,,,,,,0.0,6.00,false,false,false,false,2011
14011097310,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097310,Agl,10,,,,,,,,,2.0,10.00,false,false,false,false,2011
14011097310,Algé2,1,0.5,,,,,,,,0.0,0.66,false,false,false,false,2011
14011097310,Aly2,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011097310,CF,0,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097310,His-s,1,,,,,,,,,0.0,1.00,false,false,false,false,2011
14011097310,Info2,0,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14011097310,StatD,0,0.5,,,10,,,,,0.0,3.73,false,false,true,false,2011
14011097310,STRM,0.5,,,,,,,,,0.0,0.33,false,false,false,false,2011
14011097310,Tecw,1,,,,,,,,,0.0,1.00,false,false,false,false,2011
14011097312,ALG1,6,8.5,,,8.5,,,,,0.0,8.50,false,false,true,false,2011
14011097312,Elect,6.5,10,,,12,,,,,3.0,10.68,false,false,true,false,2011
14011097312,info,7,,,,7,10,,,,0.0,7.75,false,false,false,false,2011
14011097312,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097312,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097315,ALGO,16,,,,13.8,15.6,,,,5.0,15.35,false,false,false,false,2011
14011097315,Algo2,19.5,,,,18,16,,,,5.0,18.25,false,false,false,false,2011
14011097315,AN,18,,,,16.5,,,,,4.0,17.49,false,false,false,false,2011
14011097315,ANG,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011097315,ANG2,15,,,,,,,,,2.0,15.00,false,false,false,false,2011
14011097315,ARCH,17.5,,,,16,,,,,5.0,16.99,false,false,false,false,2011
14011097315,B-D,10,,,,18,13.5,,,,6.0,12.88,false,false,false,false,2011
14011097315,G-L,18,,,,15,,,,,4.0,16.98,false,false,false,false,2011
14010696518,Th_Gr,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,SYS E,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,Comp,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,RES,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896694,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796671,ANGP,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010896695,ARPS,3.5,5,,,,10.67,,,,0.0,7.27,false,false,true,false,2011
14010896695,RSF,7.55,14,,,,13,,,,3.0,13.60,false,false,true,false,2011
14010896695,DSE,11.5,,,,12,,,,,3.5,11.70,false,false,false,false,2011
14010896695,AGRO,10,,,,10.5,,,,,2.5,10.20,false,false,false,false,2011
14010896695,OROP,5.5,,,,7.5,,,,,0.0,6.30,false,false,false,false,2011
14010896695,WEBS,4.5,13.5,,,,9,,,,3.5,11.70,false,false,true,false,2011
14010896695,APRC,10.5,,,,,13,,,,3.0,11.50,false,false,false,false,2011
14010896695,BDA,5.5,,,,,12.5,,,,0.0,8.30,false,false,false,false,2011
14010896695,TCO,12,,,,,,,,,2.5,12.00,false,true,false,false,2011
14010896695,GEE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896695,ANGP,11,,,,,,,,,2.5,11.00,false,false,false,false,2011
14010896695,TAI,12.5,,,,11,17.5,,,,4.5,13.20,false,false,false,false,2011
14010896700,AGR,9.5,11,,,9.5,,,,,2.5,10.40,false,false,true,false,2011
14010896700,APN,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010896700,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896700,ELE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896700,LIA,15,,,,12,,,,,3.5,13.80,false,false,false,false,2011
14010896700,MFO,9.5,,,,,12.5,,,,3.0,10.70,false,false,false,false,2011
14010696518,P_Log,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,REC-F,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696518,PFE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ALG3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ANL3,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896700,MOM,9.5,,,,,13,,,,3.5,10.90,false,false,false,false,2011
14010896700,ORO,6.25,3,,,8,,,,,0.0,6.95,false,false,false,false,2011
14010896700,RET,7.5,,,,,13,,,,0.0,9.70,false,false,false,false,2011
14010896700,SBC,9,,,,,13.5,,,,3.0,10.80,false,false,false,false,2011
14010896700,SED,3,11.5,,,9,,,,,3.5,10.50,false,false,true,false,2011
14010896700,SEW,4,,,,10,,,,,0.0,6.40,false,true,false,false,2011
14010896700,ANGn2,10,,,,,,,,,2.5,10.00,false,false,false,false,2011
14010896701,AGR,14,,,,16,,,,,2.5,14.80,false,false,false,false,2011
14010896701,APN,15.5,,,,,,,,,2.5,15.50,false,false,false,false,2011
14010896701,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896701,ELE,15.5,,,,,,,,,2.5,15.50,false,true,false,false,2011
14010896701,LIA,13,,,,18,,,,,3.5,15.00,false,false,false,false,2011
14010896701,MFO,14,,,,,15.5,,,,3.0,14.60,false,false,false,false,2011
14010896701,MOM,15,,,,,14,,,,3.5,14.60,false,false,false,false,2011
14010896701,ORO,11.75,,,,9.5,,,,,3.5,10.85,false,false,false,false,2011
14010896701,RET,9.25,,,,,17,,,,2.5,12.35,false,false,false,false,2011
14010896701,SBC,9,,,,,13,,,,3.0,10.60,false,false,false,false,2011
14010896701,SED,12,,,,11.5,,,,,3.5,11.80,false,false,false,false,2011
14010896701,SEW,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896701,ANGn2,15.5,,,,,,,,,2.5,15.50,false,false,false,false,2011
14010896701,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896703,ARPS,2.5,5.5,,,,9.17,,,,0.0,6.97,false,false,true,false,2011
14010896703,RSF,2.6,14.25,,,,12.5,,,,3.0,13.55,false,false,true,false,2011
14010896703,DSE,5.5,10,,,13,,,,,3.5,11.20,false,false,true,false,2011
14010896703,AGRO,11,13.75,,,7,,,,,2.5,11.05,false,false,true,false,2011
14010896703,OROP,5,5,,,8,,,,,0.0,6.20,false,false,false,false,2011
14010896703,WEBS,3.75,8,,,,8.5,,,,0.0,8.20,false,false,true,false,2011
14010896703,APRC,8.5,,,,,13,,,,3.0,10.30,false,false,false,false,2011
14010896703,BDA,3,6.25,,,,14,,,,0.0,9.35,false,false,true,false,2011
14010896703,TCO,2,12.5,,,,,,,,2.5,12.50,false,true,true,false,2011
14010896703,GEE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896703,ANGP,13,,,,,,,,,2.5,13.00,false,false,false,false,2011
14010696529,Algo2,,4,,,3,4,,,,0.0,3.75,false,false,true,false,2011
14010896715,ANN1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,HISM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,LANE,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,LOGM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,TEM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ALG4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ANL4,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ANLC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,ANN2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,APMD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,GEOM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896715,PROB,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696540,Comp,8,,,,15.5,12.5,,,,6.0,11.00,false,false,false,false,2011
14010696540,crypt,10,,,,,,,,,4.0,10.00,false,true,false,false,2011
14010696540,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896717,AGR,11.5,,,,14,,,,,2.5,12.50,false,false,false,false,2011
14010896717,APN,16,,,,,,,,,2.5,16.00,false,false,false,false,2011
14010896717,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896717,ELE,14.5,,,,,,,,,2.5,14.50,false,true,false,false,2011
14010896717,LIA,15,,,,18,,,,,3.5,16.20,false,false,false,false,2011
14010896717,MFO,11,,,,,12,,,,3.0,11.40,false,false,false,false,2011
14010896717,MOM,9.5,,,,,13,,,,3.5,10.90,false,false,false,false,2011
14010896717,ORO,8,,,,9,,,,,0.0,8.40,false,false,false,false,2011
14010896717,RET,15.75,,,,,12,,,,2.5,14.25,false,false,false,false,2011
14010896717,SBC,10.5,,,,,10.5,,,,3.0,10.50,false,false,false,false,2011
14010896717,SED,8.5,,,,12,,,,,0.0,9.90,false,false,false,false,2011
14010896719,AGR,14,,,,11,,,,,2.5,12.80,false,false,false,false,2011
14010896719,APN,17.5,,,,,,,,,2.5,17.50,false,false,false,false,2011
14010896719,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896719,ELE,13.5,,,,,,,,,2.5,13.50,false,true,false,false,2011
14010896719,LIA,11.5,,,,18,,,,,3.5,14.10,false,false,false,false,2011
14010896719,MFO,10,,,,,11.5,,,,3.0,10.60,false,false,false,false,2011
14010896719,MOM,9.5,,,,,14,,,,3.5,11.30,false,false,false,false,2011
14010896719,ORO,11.25,,,,7,,,,,0.0,9.55,false,false,false,false,2011
14010896719,RET,12.75,,,,,13.5,,,,2.5,13.05,false,false,false,false,2011
14010896719,SBC,8.5,,,,,13,,,,3.0,10.30,false,false,false,false,2011
14010896719,SED,6.5,,,,12,,,,,0.0,8.70,false,false,false,false,2011
14010896719,SEW,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896719,ANGn2,17.5,,,,,,,,,2.5,17.50,false,false,false,false,2011
14010896719,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696540,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010696540,P_Log,13.5,,,,14,,,,,4.0,13.67,false,false,false,false,2011
14010696540,RES,19.5,,,,13,,,,,6.0,17.29,false,false,false,false,2011
14010696540,SYS E,8.75,,,,15,12.5,,,,6.0,11.25,false,false,false,false,2011
14010696540,Th_Gr,15,,,,14,,,,,4.0,14.66,false,false,false,false,2011
14010896719,APC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896720,ARPS,10,,,,,11,,,,3.5,10.40,false,false,false,false,2011
14010896720,RSF,7.75,,,,,17.5,,,,3.0,11.65,false,false,false,false,2011
14010896720,DSE,8,,,,13,,,,,3.5,10.00,false,false,false,false,2011
14010896720,AGRO,13.5,,,,9,,,,,2.5,11.70,false,false,false,false,2011
14010896720,OROP,5.5,,,,7.5,,,,,0.0,6.30,false,false,false,false,2011
14010896720,WEBS,8.75,,,,,13.5,,,,3.5,10.65,false,false,false,false,2011
14010896720,APRC,9,,,,,14,,,,3.0,11.00,false,false,false,false,2011
14010896720,BDA,10.25,,,,,13,,,,2.5,11.35,false,false,false,false,2011
14010896720,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896720,GEE,14,,,,,,,,,2.5,14.00,false,true,false,false,2011
14010896720,ANGP,18,,,,,,,,,2.5,18.00,false,false,false,false,2011
14010896720,TAI,13.75,,,,13,19,,,,4.5,14.65,false,false,false,false,2011
14010896720,VART,13,,,,12,13,,,,4.5,12.80,false,false,false,false,2011
14010896720,MMT,6.5,,,,13.5,,,,,0.0,9.30,false,false,false,false,2011
14010896723,AGR,15.5,,,,14,,,,,2.5,14.90,false,false,false,false,2011
14010896723,APN,17,,,,,,,,,2.5,17.00,false,false,false,false,2011
14010896723,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896723,ELE,14,,,,,,,,,2.5,14.00,false,true,false,false,2011
14010896723,LIA,18.5,,,,20,,,,,3.5,19.10,false,false,false,false,2011
14010896723,MFO,13,,,,,13.5,,,,3.0,13.20,false,false,false,false,2011
14010896723,MOM,15.5,,,,,14,,,,3.5,14.90,false,false,false,false,2011
14010896723,ORO,12.5,,,,11,,,,,3.5,11.90,false,false,false,false,2011
14010896723,RET,16.25,,,,,16.5,,,,2.5,16.35,false,false,false,false,2011
14010896723,SBC,10.5,,,,,13,,,,3.0,11.50,false,false,false,false,2011
14010896723,SED,10,,,,15,,,,,3.5,12.00,false,false,false,false,2011
14010896727,AGR,11.5,,,,11,,,,,2.5,11.30,false,false,false,false,2011
14010896727,APN,15,,,,,,,,,2.5,15.00,false,false,false,false,2011
14010896727,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,ELE,9,,,,,,,,,0.0,9.00,false,true,false,false,2011
14010896727,LIA,17.5,,,,20,,,,,3.5,18.50,false,false,false,false,2011
14010896727,MFO,9,,,,,10.5,,,,0.0,9.60,false,false,false,false,2011
14010896727,MOM,12.75,,,,,13.5,,,,3.5,13.05,false,false,false,false,2011
14010896727,ORO,11.75,,,,9,,,,,3.5,10.65,false,false,false,false,2011
14010896727,RET,15.25,,,,,9.5,,,,2.5,12.95,false,false,false,false,2011
14010796551,ARCH,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,ALGO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796547,Comp,5.5,7.25,,,7.75,10,,,,0.0,8.07,false,false,true,false,2011
14010796547,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796547,DIG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796547,I G C,6.5,8,,,,,,,,0.0,8.00,false,true,true,false,2011
14010796547,P_Log,4,11.5,,,7.25,,,,,4.0,10.06,false,false,true,false,2011
14010796547,RES,4.25,6.5,,,3,,,,,0.0,5.31,false,false,true,false,2011
14010796547,SYS E,3.75,5,,,6,11,,,,0.0,6.75,false,false,true,false,2011
14010796547,Th_Gr,6.5,9,,,10,,,,,0.0,9.34,false,false,true,false,2011
14010796547,BDD-A,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796547,PFE,17,,,,,,,,,20.0,17.00,false,false,false,false,2011
14010796547,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,SBC,13.5,,,,,13,,,,3.0,13.30,false,false,false,false,2011
14010896727,SED,15,,,,13.5,,,,,3.5,14.40,false,false,false,false,2011
14010896727,SEW,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,ANGn2,15,,,,,,,,,2.5,15.00,false,false,false,false,2011
14010896727,ASSL,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,APC,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,DSP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896727,MC,12,,,,,14,,,,3.0,12.80,false,true,false,false,2011
14010896727,EW,10,,,,15,,,,,2.5,12.00,false,false,false,false,2011
14010896727,OWS,13,,,,9.5,12.25,,,,4.5,12.15,false,false,false,false,2011
14010896727,WS,12,,,,12.5,11.5,,,,4.5,12.00,false,false,false,false,2011
14010896727,MMTS,9,,,,10.75,,,,,0.0,9.70,false,false,false,false,2011
14010896727,TAM,16.5,,,,18.75,17,,,,4.5,17.05,false,false,false,false,2011
14010896727,VA,12.5,,,,12,18,,,,4.5,13.50,false,false,false,false,2011
14010896729,ARPS,9,2,,,,9.83,,,,0.0,9.33,false,false,false,false,2011
14010896729,RSF,3.2,12.5,,,,15,,,,3.0,13.50,false,false,true,false,2011
14010896729,DSE,6.5,13,,,6.5,,,,,3.5,10.40,false,false,true,false,2011
14010896729,AGRO,10,,,,11,,,,,2.5,10.40,false,false,false,false,2011
14010896729,OROP,6,8,,,6,,,,,0.0,7.20,false,false,true,false,2011
14010896729,WEBS,2.25,6,,,,8,,,,0.0,6.80,false,false,true,false,2011
14010896729,APRC,9.5,,,,,13,,,,3.0,10.90,false,false,false,false,2011
14010896729,BDA,6,4.25,,,,13,,,,0.0,8.80,false,false,false,false,2011
14010896729,TCO,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896729,GEE,10,,,,,,,,,2.5,10.00,false,true,false,false,2011
14010896729,ANGP,16,,,,,,,,,2.5,16.00,false,false,false,false,2011
14010896729,TAI,13.75,,,,14.25,15,,,,4.5,14.10,false,false,false,false,2011
14010896729,VART,11.5,,,,8.5,13,,,,4.5,11.20,false,false,false,false,2011
14010796551,SI,,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14010796551,AN,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,P-S,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,L-M,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,ANG,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,ITM,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,Algo2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,B-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,SD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,T-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,P-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,G-L,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,ANG2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,ALG1,,,,,5,,,,,0.0,1.70,false,false,false,false,2011
14010796551,Mecaq,,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14010796551,Elect,,,,,2,,,,,0.0,0.68,false,false,false,false,2011
14010796551,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,CF,,,,,14,,,,,0.0,4.76,false,false,false,false,2011
14010796551,STRM,,,,,0,,,,,0.0,0.00,false,false,false,false,2011
14010796551,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796551,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896729,MMT,8.5,,,,13,,,,,4.0,10.30,false,false,false,false,2011
14010896729,TFM,2,,,,11,12.5,,,,0.0,5.90,false,false,false,false,2011
14010896729,TCT,4.5,,,,10.5,13,,,,0.0,7.40,false,false,false,false,2011
14010896731,Comp,5.5,10.5,,,7.5,11,,,,0.0,9.88,false,false,true,false,2011
14010896731,crypt,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896731,DIG,9,8,,,,,,,,0.0,9.00,false,true,false,false,2011
14010896731,I G C,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896731,P_Log,5,11.5,,,7,,,,,0.0,9.97,false,false,true,false,2011
14010896731,RES,4,,,,4.5,,,,,0.0,4.17,false,false,false,false,2011
14010896731,SYS E,7.25,6,,,6.25,12.5,,,,0.0,8.32,false,false,false,false,2011
14010896731,Th_Gr,13.5,,,,10.5,,,,,4.0,12.48,false,false,false,false,2011
14010896731,BDD-A,8.88,,,,,,,,,0.0,8.88,false,true,false,false,2011
14010896731,PFE,14.5,,,,,,,,,20.0,14.50,false,false,false,false,2011
14010896731,PROGP,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896731,REC-F,7,,,,,,,,,0.0,7.00,false,true,false,false,2011
14010896731,SYS-D,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896733,AGR,12,,,,12,,,,,2.5,12.00,false,false,false,false,2011
14010796554,ALG1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Analy,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,info,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Mecaq,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Elect,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Chim,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,TPBUR,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,TEC1,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Algé2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Aly2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,StatD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Info2,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010796554,Tecw,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097493,Agl,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097493,Algé2,,,,,9.5,,,,,0.0,3.23,false,false,false,false,2011
14011097493,Aly2,,,,,12,,,,,0.0,4.08,false,false,false,false,2011
14011097493,CF,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097493,His-s,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14011097493,Info2,,,,,11,,,,,0.0,2.75,false,false,false,false,2011
14011097493,StatD,,,,,8,,,,,0.0,2.72,false,false,false,false,2011
14011097493,STRM,,,,,1,,,,,0.0,0.34,false,false,false,false,2011
14010896733,APN,16,,,,,,,,,2.5,16.00,false,false,false,false,2011
14010896733,BDD,,,,,,,,,,0.0,0.00,false,false,false,false,2011
14010896733,ELE,13,,,,,,,,,2.5,13.00,false,true,false,false,2011
