temps_id,student_id,birthday,gender,nationnality
1601,14010997031,Wed Jul 13 00:00:00 CEST 1988,F,Algérienne
1605,14010997034,Mon Feb 26 00:00:00 CET 1990,M,Algérienne
1609,14010997035,Sat Dec 15 00:00:00 CET 1990,M,Algérienne
1613,14010997036,Mon Dec 04 00:00:00 CET 1989,F,Algérienne
1617,14010997037,Wed Sep 06 00:00:00 CEST 1989,F,Algérienne
1621,14010997038,Wed Sep 06 00:00:00 CEST 1989,F,Algérienne
1625,14010997039,Thu Aug 17 00:00:00 CEST 1989,M,Algérienne
1629,14010997043,Mon Feb 05 00:00:00 CET 1990,M,Algérienne
1633,14010997044,Sat May 13 00:00:00 CEST 1989,M,Algérienne
1637,14010997045,Tue Nov 06 00:00:00 CET 1990,F,Algérienne
1641,14010997046,Wed Oct 12 00:00:00 CET 1988,M,Algérienne
1645,14011298704,Mon Aug 09 00:00:00 CEST 1993,M,Algérienne
1649,14010997051,Wed Sep 10 00:00:00 CEST 1986,F,Algérienne
1653,14010997053,Fri Aug 10 00:00:00 CEST 1990,M,Algérienne
1657,14010997056,Tue Dec 29 00:00:00 CET 1987,M,Algérienne
1661,14010997057,Thu Jan 15 00:00:00 CET 1987,M,Algérienne
1665,14011097209,Fri Sep 02 00:00:00 CEST 1988,F,Algérienne
1669,14010997058,Mon Jan 28 00:00:00 CET 1963,M,Algérienne
1673,14010997060,Sat May 28 00:00:00 CEST 1988,M,Algérienne
1677,14010997062,Sat Aug 08 00:00:00 CEST 1987,F,Algérienne
1681,14011298705,Wed Dec 16 00:00:00 CET 1992,F,Algérienne
1685,14011097211,Tue Nov 13 00:00:00 CET 1990,F,Algérienne
1689,14011298706,Sun Sep 13 00:00:00 CEST 1992,M,Algérienne
1693,14011298707,Mon Jul 20 00:00:00 CEST 1992,F,Algérienne
1697,14010696406,Mon Apr 11 00:00:00 CEST 1988,M,Algérienne
1701,14011197795,Sat Feb 08 00:00:00 CET 1992,F,Algérienne
1705,14011298709,Sun Aug 29 00:00:00 CEST 1993,F,Algérienne
1709,14011298710,Sat Oct 30 00:00:00 CET 1993,M,Algérienne
1713,14010696407,Tue Mar 21 00:00:00 CET 1989,M,Algérienne
1717,14010696408,Mon Sep 14 00:00:00 CEST 1981,M,Algérienne
1721,14010696409,Sat Feb 11 00:00:00 CET 1989,F,Algérienne
1725,14010696410,Tue Jan 05 00:00:00 CET 1988,F,Algérienne
1729,14010696411,Thu Nov 13 00:00:00 CET 1986,M,Algérienne
1733,14010696412,Sat Nov 21 00:00:00 CET 1987,F,Algérienne
1737,14010696413,Mon Sep 07 00:00:00 CEST 1987,F,Algérienne
1741,14010696414,Tue Jan 19 00:00:00 CET 1988,M,Algérienne
1745,14010696415,Sat Mar 22 00:00:00 CET 1986,F,Algérienne
1749,14010696416,Tue Aug 23 00:00:00 CEST 1988,M,Algérienne
1753,14010696417,Tue Jul 11 00:00:00 CEST 1989,F,Algérienne
1757,14010696418,Thu Oct 09 00:00:00 CET 1986,M,Algérienne
1761,14010696419,Sun Mar 01 00:00:00 CET 1987,M,Algérienne
1765,14010696420,Fri Jul 27 00:00:00 CEST 1984,M,Algérienne
1769,14010696421,Fri Aug 05 00:00:00 CEST 1988,M,Algérienne
1773,14010696422,Tue Mar 03 00:00:00 CET 1987,M,Algérienne
1777,14010696423,Sat Sep 20 00:00:00 CEST 1986,F,Algérienne
1781,14011097215,Sun Jan 05 00:00:00 CET 1992,F,Algérienne
1785,14011097217,Fri Jun 14 00:00:00 CEST 1991,F,Algérienne
1789,14011097222,Fri Sep 28 00:00:00 CEST 1990,F,Algérienne
1793,14010696449,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
1797,14011097224,Wed Sep 18 00:00:00 CEST 1991,F,Algérienne
1801,14011097226,Mon Jan 08 00:00:00 CET 1990,F,Algérienne
1805,14011298711,Sat Jan 01 00:00:00 CET 1994,F,Algérienne
1809,14011097228,Tue Aug 04 00:00:00 CEST 1992,F,Algérienne
1813,14011097230,Fri Aug 23 00:00:00 CEST 1991,F,Algérienne
1817,14011097487,Tue Jun 25 00:00:00 CEST 1991,F,Algérienne
1821,14011298712,Wed Jun 16 00:00:00 CEST 1993,F,Algérienne
1825,14011298713,Sun May 09 00:00:00 CEST 1993,F,Algérienne
1829,14011097234,Wed Aug 08 00:00:00 CEST 1990,F,Algérienne
1833,14011298715,Fri Jul 26 00:00:00 CEST 1991,M,Algérienne
1837,14011299186,Fri Jun 18 00:00:00 CEST 1993,M,Algérienne
1841,14011298716,Wed Apr 10 00:00:00 CEST 1991,M,Algérienne
1845,14011097495,Tue Apr 07 00:00:00 CEST 1992,F,Algérienne
1849,14011097246,Sat Oct 19 00:00:00 CET 1991,F,Algérienne
1853,14011298718,Mon Sep 21 00:00:00 CEST 1992,F,Algérienne
1857,14010696529,Sat Feb 06 00:00:00 CET 1988,M,Algérienne
1861,14011097252,Sun Jun 12 00:00:00 CEST 1988,F,Algérienne
1865,14011097254,Tue Apr 09 00:00:00 CEST 1991,F,Algérienne
1869,14011097258,Tue Mar 21 00:00:00 CET 1989,F,Algérienne
1873,14010796554,Sat Dec 03 00:00:00 CET 1983,F,Algérienne
1877,14011097262,Wed Nov 13 00:00:00 CET 1991,F,Algérienne
1881,14011298720,Tue Jan 16 00:00:00 CET 1990,M,Algérienne
1885,14011298721,Sun Dec 05 00:00:00 CET 1993,M,Algérienne
1889,14011599301,Thu Nov 11 00:00:00 CET 1982,M,Algérienne
1893,14011097264,Tue Jan 30 00:00:00 CET 1990,F,Algérienne
1897,14011097268,Tue Sep 17 00:00:00 CEST 1991,F,Algérienne
1901,14011097270,Sun Sep 08 00:00:00 CEST 1991,F,Algérienne
1905,14011097320,Tue Feb 05 00:00:00 CET 1991,F,Algérienne
1909,14011097322,Thu Jan 24 00:00:00 CET 1991,F,Algérienne
1913,14011097610,Sat Jul 15 00:00:00 CEST 1989,M,Algérienne
1917,14011298722,Thu Feb 25 00:00:00 CET 1993,M,Algérienne
1921,14011097326,Wed Mar 14 00:00:00 CET 1990,F,Algérienne
1925,14011097328,Fri Apr 29 00:00:00 CEST 1988,F,Algérienne
1929,14011097334,Thu Dec 07 00:00:00 CET 1989,F,Algérienne
1933,14011298724,Thu Jul 29 00:00:00 CEST 1993,M,Algérienne
1937,14011097342,Fri Sep 27 00:00:00 CEST 1991,F,Algérienne
1941,14011097337,Thu Aug 22 00:00:00 CEST 1991,F,Algérienne
1945,14011097341,Wed Apr 04 00:00:00 CEST 1990,F,Algérienne
1949,14011298725,Sun Mar 14 00:00:00 CET 1993,M,Algérienne
1953,14011097345,Fri Aug 21 00:00:00 CEST 1992,F,Algérienne
1957,14011097348,Fri Nov 18 00:00:00 CET 1988,F,Algérienne
1961,14011097349,Mon Aug 20 00:00:00 CEST 1990,F,Algérienne
1965,14011097350,Thu Oct 01 00:00:00 CET 1992,F,Algérienne
1969,14011298726,Sat May 29 00:00:00 CEST 1993,F,Algérienne
1973,14011298727,Thu Feb 04 00:00:00 CET 1993,F,Algérienne
1977,14011097357,Fri Feb 23 00:00:00 CET 1990,F,Algérienne
1981,14011097359,Fri Jun 07 00:00:00 CEST 1991,F,Algérienne
1985,14011097503,Tue Jan 15 00:00:00 CET 1991,F,Algérienne
1989,14011097500,Mon Apr 29 00:00:00 CEST 1991,F,Algérienne
1993,14011097499,Wed Jan 30 00:00:00 CET 1991,F,Algérienne
1997,14011298728,Sun Feb 06 00:00:00 CET 1994,M,Algérienne
2001,14011097368,Mon Jul 29 00:00:00 CEST 1991,F,Algérienne
2005,14011097369,Mon Jan 01 00:00:00 CET 1990,F,Algérienne
2009,14011097370,Tue Jul 10 00:00:00 CEST 1990,F,Algérienne
2013,14011097375,Mon Aug 17 00:00:00 CEST 1992,F,Algérienne
2017,14011097379,Sun Feb 16 00:00:00 CET 1992,F,Algérienne
2021,14011097382,Fri Sep 29 00:00:00 CET 1989,M,Algérienne
2025,14011097383,Fri Mar 15 00:00:00 CET 1991,M,Algérienne
2029,14011298729,Sun Dec 30 00:00:00 CET 1990,M,Algérienne
2033,14011097385,Wed Aug 07 00:00:00 CEST 1991,M,Algérienne
2037,14011097387,Sat Apr 27 00:00:00 CEST 1991,M,Algérienne
2041,14011097389,Mon Jan 01 00:00:00 CET 1990,M,Algérienne
2045,14011097390,Wed Jul 04 00:00:00 CEST 1990,M,Algérienne
2049,14011097497,Mon Jul 16 00:00:00 CEST 1990,M,Algérienne
2053,14011097393,Tue Jul 19 00:00:00 CEST 1988,M,Algérienne
2057,14011097396,Mon Mar 09 00:00:00 CET 1992,M,Algérienne
2061,14011097399,Sat Jul 29 00:00:00 CEST 1989,M,Algérienne
2065,14011097404,Mon Jan 15 00:00:00 CET 1990,M,Algérienne
2069,14011097411,Sat Oct 15 00:00:00 CET 1988,M,Algérienne
2073,14011097413,Sun Jul 09 00:00:00 CEST 1989,M,Algérienne
2077,14011097415,Fri Jul 06 00:00:00 CEST 1990,M,Algérienne
2081,14011097416,Mon Sep 03 00:00:00 CEST 1990,M,Algérienne
2085,14011097418,Tue Sep 01 00:00:00 CEST 1987,M,Algérienne
2089,14011097419,Sat Nov 05 00:00:00 CET 1988,M,Algérienne
2093,14011097423,Sun Feb 12 00:00:00 CET 1989,M,Algérienne
2097,14011097425,Thu Jan 01 00:00:00 CET 1987,M,Algérienne
2101,14011097433,Mon Jun 17 00:00:00 CEST 1991,M,Algérienne
2105,14011097436,Mon Dec 23 00:00:00 CET 1991,M,Algérienne
2109,14011298731,Mon Feb 22 00:00:00 CET 1993,F,Algérienne
2113,14011298732,Mon Jan 27 00:00:00 CET 1992,M,Algérienne
2117,14011097510,Thu Oct 11 00:00:00 CET 1990,F,Algérienne
2121,14011097513,Mon Apr 29 00:00:00 CEST 1991,F,Algérienne
2125,14011097516,Thu Jun 06 00:00:00 CEST 1991,F,Algérienne
2129,14011097512,Fri Jan 18 00:00:00 CET 1991,F,Algérienne
2133,14011097515,Thu Dec 12 00:00:00 CET 1991,F,Algérienne
2137,14011097543,Wed Nov 06 00:00:00 CET 1991,M,Algérienne
2141,14011298733,Fri Nov 13 00:00:00 CET 1992,F,Algérienne
2145,14011097451,Sun Jun 02 00:00:00 CEST 1991,F,Algérienne
2149,14011097452,Sat Aug 10 00:00:00 CEST 1991,F,Algérienne
2153,14011097454,Sun Sep 22 00:00:00 CEST 1991,F,Algérienne
2157,14011097455,Mon Aug 12 00:00:00 CEST 1991,F,Algérienne
2161,14011097456,Fri Nov 22 00:00:00 CET 1991,F,Algérienne
2165,14011097458,Tue Dec 26 00:00:00 CET 1989,F,Algérienne
2169,14011097460,Thu Jul 14 00:00:00 CEST 1988,F,Algérienne
2173,14011097463,Sat Apr 01 00:00:00 CEST 1989,F,Algérienne
2177,14011097464,Wed May 31 00:00:00 CEST 1989,F,Algérienne
2181,14011097468,Sun May 26 00:00:00 CEST 1991,F,Algérienne
2185,14011298734,Wed May 19 00:00:00 CEST 1993,F,Algérienne
2189,14011298736,Tue Apr 12 00:00:00 CEST 1994,F,Algérienne
2193,14011097478,Fri May 29 00:00:00 CEST 1992,F,Algérienne
2197,14011298738,Wed Dec 19 00:00:00 CET 1990,M,Algérienne
2201,14011097522,Fri Jan 25 00:00:00 CET 1991,F,Algérienne
2205,14011097524,Sat Jan 20 00:00:00 CET 1990,F,Algérienne
2209,14011097529,Sun Oct 14 00:00:00 CET 1990,F,Algérienne
2213,14011599297,Tue Apr 17 00:00:00 CEST 1990,F,Algérienne
2217,14011097535,Mon Jun 29 00:00:00 CEST 1992,F,Algérienne
2221,14011097537,Wed Nov 23 00:00:00 CET 1988,F,Algérienne
2225,14011097538,Thu Sep 26 00:00:00 CEST 1991,F,Algérienne
2229,14011097542,Tue Aug 27 00:00:00 CEST 1991,M,Camerounaise
2233,14011097544,Mon Oct 29 00:00:00 CET 1990,M,Algérienne
2237,14011097554,Tue Nov 13 00:00:00 CET 1990,M,Algérienne
2241,14011097555,Sat May 13 00:00:00 CEST 1989,M,Algérienne
2245,14011097557,Mon May 14 00:00:00 CEST 1990,M,Algérienne
2249,14011097559,Fri Feb 22 00:00:00 CET 1991,M,Algérienne
2253,14011298739,Wed Jan 06 00:00:00 CET 1993,F,Algérienne
2257,14011097560,Fri Dec 07 00:00:00 CET 1990,M,Algérienne
2261,14011198432,Wed Jul 11 00:00:00 CEST 1990,M,Algérienne
2265,14011097567,Mon Sep 30 00:00:00 CET 1991,M,Algérienne
2269,14011298740,Wed Jan 13 00:00:00 CET 1993,F,Algérienne
2273,14011097569,Fri Aug 07 00:00:00 CEST 1992,M,Algérienne
2277,14011097571,Wed Feb 13 00:00:00 CET 1991,M,Algérienne
2281,14011298741,Mon Jun 08 00:00:00 CEST 1992,F,Algérienne
2285,14011298742,Thu Jul 15 00:00:00 CEST 1993,F,Algérienne
2289,14011097581,Sun Jul 19 00:00:00 CEST 1987,M,Algérienne
2293,14011097582,Thu Jun 13 00:00:00 CEST 1991,M,Algérienne
2297,14011097584,Fri Mar 20 00:00:00 CET 1992,M,Algérienne
2301,14011097585,Wed Aug 07 00:00:00 CEST 1991,M,Algérienne
2305,14011097587,Tue Jul 16 00:00:00 CEST 1991,M,Algérienne
2309,14011097588,Mon Oct 07 00:00:00 CET 1991,M,Algérienne
2313,14011097593,Fri Apr 10 00:00:00 CEST 1992,M,Algérienne
2317,14011097595,Thu Dec 19 00:00:00 CET 1991,M,Algérienne
2321,14011097597,Mon Oct 29 00:00:00 CET 1990,M,Algérienne
2325,14011097601,Wed Aug 14 00:00:00 CEST 1991,M,Algérienne
2329,14011097604,Wed Jul 24 00:00:00 CEST 1991,M,Algérienne
2333,14011097606,Tue Aug 25 00:00:00 CEST 1992,M,Algérienne
2337,14011298743,Fri Sep 24 00:00:00 CEST 1993,M,Algérienne
2341,14011097616,Fri Jan 24 00:00:00 CET 1992,F,Algérienne
2345,14011097622,Sat Jan 26 00:00:00 CET 1991,F,Algérienne
2349,14011097627,Wed Apr 25 00:00:00 CEST 1990,F,Algérienne
2353,14011097634,Tue Aug 06 00:00:00 CEST 1991,M,Algérienne
2357,14011097635,Sun Mar 24 00:00:00 CET 1991,F,Algérienne
2361,14011097638,Sat May 04 00:00:00 CEST 1991,F,Algérienne
2365,14011298744,Fri Sep 01 00:00:00 CEST 1989,F,Algérienne
2369,14011298884,Tue Jan 07 00:00:00 CET 1992,M,Algérienne
2373,14011298885,Wed Nov 03 00:00:00 CET 1993,M,Algérienne
2377,14011298886,Tue Sep 22 00:00:00 CEST 1992,F,Algérienne
2381,14011298888,Tue Aug 17 00:00:00 CEST 1993,F,Algérienne
2385,14011298890,Tue Jul 14 00:00:00 CEST 1992,F,Algérienne
2389,14011298892,Mon Feb 24 00:00:00 CET 1992,M,Algérienne
2393,14011298893,Sun Mar 28 00:00:00 CET 1993,F,Algérienne
2397,14011298894,Fri Feb 11 00:00:00 CET 1994,F,Algérienne
2401,14011298895,Tue Jun 15 00:00:00 CEST 1993,F,Algérienne
2405,14011298896,Tue Aug 16 00:00:00 CEST 1994,M,Algérienne
2409,14011298897,Mon Sep 06 00:00:00 CEST 1993,M,Algérienne
2413,14011298899,Sun Oct 03 00:00:00 CET 1993,F,Algérienne
2417,14011298900,Tue Jun 16 00:00:00 CEST 1992,F,Algérienne
2421,14011298901,Fri Feb 18 00:00:00 CET 1994,F,Algérienne
2425,14011298903,Thu Aug 12 00:00:00 CEST 1993,M,Algérienne
2429,14011298904,Mon Dec 28 00:00:00 CET 1992,M,Algérienne
2433,14011298905,Mon Nov 15 00:00:00 CET 1993,M,Algérienne
2437,14011298906,Fri Mar 27 00:00:00 CET 1992,M,Algérienne
2441,14011298907,Wed Apr 21 00:00:00 CEST 1993,M,Algérienne
2445,14011298909,Fri May 06 00:00:00 CEST 1994,F,Algérienne
2449,14011298911,Wed Jan 01 00:00:00 CET 1992,M,Algérienne
2453,14011298912,Sat Jan 09 00:00:00 CET 1993,M,Algérienne
2457,14011298914,Sun Jan 03 00:00:00 CET 1993,F,Algérienne
2461,14011298915,Wed May 19 00:00:00 CEST 1993,M,Algérienne
2465,14011298917,Wed Aug 26 00:00:00 CEST 1992,M,Algérienne
2469,14011298918,Mon Nov 16 00:00:00 CET 1992,M,Algérienne
2473,14011298919,Sun Jun 13 00:00:00 CEST 1993,F,Algérienne
2477,14011298921,Sat Jun 13 00:00:00 CEST 1992,F,Algérienne
2481,14011298923,Sat Sep 11 00:00:00 CEST 1993,M,Algérienne
2485,14011298925,Mon Apr 25 00:00:00 CEST 1994,M,Algérienne
2489,14011298927,Fri Feb 25 00:00:00 CET 1994,F,Algérienne
2493,14011298929,Tue Aug 10 00:00:00 CEST 1993,M,Algérienne
2497,14011298932,Fri May 21 00:00:00 CEST 1993,F,Algérienne
2501,14011298933,Sun Aug 02 00:00:00 CEST 1992,F,Algérienne
2505,14011298935,Sun May 15 00:00:00 CEST 1994,F,Algérienne
2509,14011298936,Thu Nov 11 00:00:00 CET 1993,F,Algérienne
2513,14011298937,Thu Feb 25 00:00:00 CET 1993,F,Algérienne
2517,14011298939,Thu Jun 25 00:00:00 CEST 1992,F,Algérienne
2521,14011097274,Sat May 13 00:00:00 CEST 1989,M,Algérienne
2525,14011097276,Sat Aug 17 00:00:00 CEST 1991,M,Algérienne
2529,14011097278,Sun Jul 05 00:00:00 CEST 1987,M,Algérienne
2533,14011298745,Wed May 22 00:00:00 CEST 1991,F,Algérienne
2537,14011298747,Tue Apr 05 00:00:00 CEST 1994,M,Algérienne
2541,14011298748,Sun Mar 28 00:00:00 CET 1993,M,Algérienne
2545,14011097282,Wed Apr 08 00:00:00 CEST 1987,M,Algérienne
2549,14011298749,Sat Jan 15 00:00:00 CET 1994,M,Algérienne
2553,14011298751,Sat Aug 21 00:00:00 CEST 1993,F,Algérienne
2557,14011097639,Fri Sep 28 00:00:00 CEST 1990,F,Algérienne
2561,14011097640,Wed Sep 12 00:00:00 CEST 1990,M,Algérienne
2565,14011097641,Sat Mar 21 00:00:00 CET 1987,F,Algérienne
2569,14011097642,Sat Oct 31 00:00:00 CET 1987,F,Algérienne
2573,14011298752,Sat Mar 27 00:00:00 CET 1993,F,Algérienne
2577,14011298754,Wed Oct 27 00:00:00 CET 1993,F,Algérienne
2581,14011298755,Sun Sep 29 00:00:00 CEST 1991,M,Algérienne
2585,14011298756,Sun Apr 26 00:00:00 CEST 1992,M,Algérienne
2589,14011298806,Wed Jun 15 00:00:00 CEST 1994,F,Algérienne
2593,14011298807,Wed Dec 22 00:00:00 CET 1993,M,Algérienne
2597,14011298808,Mon Oct 11 00:00:00 CET 1993,M,Algérienne
2601,14011298809,Sun Feb 21 00:00:00 CET 1993,M,Algérienne
2605,14011298810,Wed Aug 11 00:00:00 CEST 1993,M,Algérienne
2609,14011298811,Fri Feb 11 00:00:00 CET 1994,M,Algérienne
2613,14011298813,Sun Oct 27 00:00:00 CET 1991,M,Algérienne
2617,14011298815,Sat Jun 06 00:00:00 CEST 1992,M,Algérienne
2621,14011298817,Tue Jan 04 00:00:00 CET 1994,M,Algérienne
2625,14011298818,Sat Aug 10 00:00:00 CEST 1991,M,Algérienne
2629,14011298819,Wed Jun 02 00:00:00 CEST 1993,F,Algérienne
2633,14011298820,Sat May 02 00:00:00 CEST 1992,M,Algérienne
2637,14011298821,Mon Sep 20 00:00:00 CEST 1993,M,Algérienne
2641,14011298823,Fri Jan 08 00:00:00 CET 1993,M,Algérienne
2645,14011298824,Sun Sep 12 00:00:00 CEST 1993,F,Algérienne
2649,14011298826,Mon May 13 00:00:00 CEST 1991,F,Algérienne
2653,14011298828,Tue Nov 03 00:00:00 CET 1992,M,Algérienne
2657,14011298832,Sat Jun 05 00:00:00 CEST 1993,M,Algérienne
2661,14011298834,Sat Feb 13 00:00:00 CET 1993,M,Algérienne
2665,14011298836,Sat May 08 00:00:00 CEST 1993,M,Algérienne
2669,14011298838,Thu Oct 28 00:00:00 CET 1993,F,Algérienne
2673,14011298759,Fri Jul 16 00:00:00 CEST 1993,F,Algérienne
2677,14011298760,Tue Sep 06 00:00:00 CEST 1994,M,Algérienne
2681,14011298762,Tue Sep 21 00:00:00 CEST 1993,F,Algérienne
2685,14011298842,Tue Oct 22 00:00:00 CET 1991,M,Algérienne
2689,14011298844,Tue Aug 31 00:00:00 CEST 1993,F,Algérienne
2693,14011298846,Tue Apr 28 00:00:00 CEST 1992,F,BURUNDI
2697,14011298848,Wed Sep 08 00:00:00 CEST 1993,M,Algérienne
2701,14011299190,Thu Jul 29 00:00:00 CEST 1993,F,Algérienne
2705,14011298763,Mon Dec 05 00:00:00 CET 1994,F,Algérienne
2709,14011298764,Thu Dec 16 00:00:00 CET 1993,M,Algérienne
2713,14011599292,Sat Aug 01 00:00:00 CEST 1987,M,Algérienne
2717,14011298765,Wed Jun 16 00:00:00 CEST 1993,M,Algérienne
2721,14011298766,Fri May 13 00:00:00 CEST 1994,M,Algérienne
2725,14011298768,Tue Apr 20 00:00:00 CEST 1993,M,Algérienne
2729,14011298770,Thu Mar 24 00:00:00 CET 1994,M,Algérienne
2733,14011298775,Thu Nov 25 00:00:00 CET 1993,F,Algérienne
2737,14011298777,Mon Mar 01 00:00:00 CET 1993,F,Algérienne
2741,14011298778,Thu Jun 27 00:00:00 CEST 1991,M,Algérienne
2745,14011298779,Wed Oct 07 00:00:00 CET 1992,M,Algérienne
2749,14011298780,Thu May 05 00:00:00 CEST 1994,M,Algérienne
2753,14011298781,Fri Sep 27 00:00:00 CEST 1991,M,Algérienne
2757,14011298783,Thu Nov 04 00:00:00 CET 1993,F,Algérienne
2761,14011298784,Sun Jan 12 00:00:00 CET 1992,M,Algérienne
2765,14011298785,Tue Sep 07 00:00:00 CEST 1993,F,Algérienne
2769,14011298786,Sun May 09 00:00:00 CEST 1993,F,Algérienne
2773,14011298787,Mon Sep 06 00:00:00 CEST 1993,M,Algérienne
2777,14011298789,Tue Feb 11 00:00:00 CET 1992,F,Algérienne
2781,14011197796,Mon Jul 19 00:00:00 CEST 1993,F,Algérienne
2785,14011197864,Sun Jul 07 00:00:00 CEST 1991,F,Algérienne
2789,14011197798,Thu Sep 05 00:00:00 CEST 1991,F,Algérienne
2793,14011198548,Sat Apr 03 00:00:00 CEST 1993,F,Algérienne
2797,14011198394,Sun Sep 22 00:00:00 CEST 1991,F,Algérienne
2801,14011198395,Thu Aug 20 00:00:00 CEST 1992,F,Algérienne
2805,14011198416,Fri Sep 06 00:00:00 CEST 1991,F,Algérienne
2809,14011198554,Wed Jan 01 00:00:00 CET 1992,M,Algérienne
2813,14011298790,Thu Oct 14 00:00:00 CET 1993,F,Algérienne
2817,14011198509,Fri Feb 12 00:00:00 CET 1993,F,Algérienne
2821,14011197866,Mon Jan 01 00:00:00 CET 1990,F,Algérienne
2825,14011197804,Tue Dec 01 00:00:00 CET 1992,F,Algérienne
2829,14011198543,Sun Jun 14 00:00:00 CEST 1992,M,Algérienne
2833,14011198544,Sat Jun 27 00:00:00 CEST 1992,M,Algérienne
2837,14011198469,Sun Apr 12 00:00:00 CEST 1992,F,Algérienne
2841,14011198420,Sat Jul 25 00:00:00 CEST 1992,F,Algérienne
2845,14011197808,Tue Sep 22 00:00:00 CEST 1992,F,Algérienne
2849,14011198433,Thu Feb 07 00:00:00 CET 1991,F,Algérienne
2853,14011197816,Sat Aug 21 00:00:00 CEST 1993,F,Algérienne
2857,14011197817,Tue Mar 17 00:00:00 CET 1992,F,Algérienne
2861,14011198435,Sat Jul 10 00:00:00 CEST 1993,F,Algérienne
2865,14011197819,Fri Dec 04 00:00:00 CET 1992,F,Algérienne
2869,14011197820,Fri Aug 07 00:00:00 CEST 1992,F,Algérienne
2873,14011197872,Fri Nov 06 00:00:00 CET 1992,F,Algérienne
2877,14011197873,Mon Feb 24 00:00:00 CET 1992,F,Algérienne
2881,14011198481,Sun Jan 05 00:00:00 CET 1992,F,Algérienne
2885,14011198527,Tue Jul 07 00:00:00 CEST 1992,F,Algérienne
2889,14011298942,Thu Dec 03 00:00:00 CET 1992,F,Algérienne
2893,14011298943,Mon Apr 26 00:00:00 CEST 1993,M,Algérienne
2897,14011298945,Tue Jun 29 00:00:00 CEST 1993,F,Algérienne
2901,14011298947,Wed Sep 01 00:00:00 CEST 1993,F,Algérienne
2905,14011298949,Wed May 12 00:00:00 CEST 1993,M,Algérienne
2909,14011298950,Thu Jan 14 00:00:00 CET 1993,M,Algérienne
2913,14011298952,Fri Mar 15 00:00:00 CET 1991,M,Algérienne
2917,14011298954,Fri Jul 03 00:00:00 CEST 1992,M,Algérienne
2921,14011298955,Fri Jan 29 00:00:00 CET 1993,M,Algérienne
2925,14011298957,Tue Jan 08 00:00:00 CET 1991,M,Algérienne
2929,14011298959,Tue Apr 06 00:00:00 CEST 1993,M,Algérienne
2933,14011298962,Sat Oct 20 00:00:00 CET 1990,M,GUINEENNE
2937,14011298964,Sat May 19 00:00:00 CEST 1990,F,GUINEENNE
2941,14011298968,Tue Dec 14 00:00:00 CET 1993,M,GUINEENNE
2945,14011298970,Fri Oct 23 00:00:00 CET 1992,M,GUINEENNE
2949,14011298971,Fri May 31 00:00:00 CEST 1991,M,Algérienne
2953,14011298973,Mon Sep 20 00:00:00 CEST 1993,F,Algérienne
2957,14011298974,Sat Feb 27 00:00:00 CET 1993,F,Algérienne
2961,14011298975,Sat Jul 24 00:00:00 CEST 1993,M,Algérienne
2965,14011298977,Thu Nov 25 00:00:00 CET 1993,F,Algérienne
2969,14011298979,Sun Oct 03 00:00:00 CET 1993,F,Algérienne
2973,14011298981,Mon Dec 03 00:00:00 CET 1990,F,Algérienne
2977,14011298983,Sat Sep 18 00:00:00 CEST 1993,M,Algérienne
2981,14011298985,Sun Dec 01 00:00:00 CET 1991,M,Algérienne
2985,14011298987,Wed Jan 09 00:00:00 CET 1991,M,Algérienne
2989,14011298989,Sun Aug 02 00:00:00 CEST 1992,M,Algérienne
2993,14011298990,Wed Oct 06 00:00:00 CET 1993,F,Algérienne
2997,14011298991,Tue Aug 06 00:00:00 CEST 1991,M,Algérienne
3001,14011298993,Mon Jan 17 00:00:00 CET 1994,M,Algérienne
3005,14011298994,Sat Mar 27 00:00:00 CET 1993,M,Algérienne
3009,14011298995,Fri Apr 29 00:00:00 CEST 1994,M,Algérienne
3013,14011298996,Mon May 17 00:00:00 CEST 1993,F,Algérienne
3017,14011298997,Sun Jul 04 00:00:00 CEST 1993,M,Algérienne
3021,14011298998,Thu Jan 21 00:00:00 CET 1993,F,Algérienne
3025,14011298999,Tue Apr 27 00:00:00 CEST 1993,F,Algérienne
3029,14011299001,Tue Sep 14 00:00:00 CEST 1993,M,Algérienne
3033,14011299003,Wed Nov 04 00:00:00 CET 1992,M,Algérienne
3037,14011299004,Tue Nov 02 00:00:00 CET 1993,F,Algérienne
3041,14011299005,Sun May 02 00:00:00 CEST 1993,M,Algérienne
3045,14011299007,Fri Sep 10 00:00:00 CEST 1993,M,Algérienne
3049,14011299008,Fri Feb 05 00:00:00 CET 1993,M,Algérienne
