"N°Ins","Année","AnnéeUniv","Réf_Cours","Cours","Coef","Moy_Module","Moy_Gle","Observation","Université_Origine","Faculté_Origine","Département_Origine","Cycle_Origine","Fillière_Origine","credit_matière","Code_UE","credit_UE","Aquit","An_d_obtent","Faculté_OrigineAr","Département_OrigineAr","Fillière_OrigineAr","Université_OrigineAr","Cycle_OrigineAr"
"14011197808","1","2015","APRC","Approches par Composants","1.2","8.20","","Admis/Session2","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","0","ALOG","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","APN","Anlgais Premier Niveau","1","17.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","LIA","Logique P/ Intéligence Artific","1.25","7.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","LCO","6.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","MFO","Méthodes Formelles et OV ","1.25","8.85","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","MVS","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","MOM","Méthodes et outils de Modélisa","1.5","11.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","ORO","Optimisation en recherche Opér","1.5","10.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3.5","ROP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","RET","Réseaux et Télécoms","1","12.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","SBC","Sytème à Base de Connaissances","1","12.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","LCO","6.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097177","1","2015","MFO","Méthodes Formelles et OV ","1.25","11.90","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","MVS","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","SED","Simulation à évenement discret","1.5","9.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","ROP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","SEW","Sécurité Web","1","7.50","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","BSE","2.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","ANGn2","Anglais niveau 2","1","19.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","ANG2","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","APC","Architecture parallele et Clus","1.2","12.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","3","HWR","3","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","EW","Ergonomie web","1","12.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","2.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","OWS","Ontologies et web sémantique","1.8","12.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","WS","Web services","1.8","12.90","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","TWB","11.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","MMTS","Modèle Mathématique du TS","1","10.60","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","TAM","Traitement et Analyse des Imag","1.8","8.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","0","VTI","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097300","1","2015","VA","Vision Artificielle ","1.8","10.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","SITW","4.5","VTI","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","SITW","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","ARPS","Admin Réseaux & Prog Sys","1.2","11.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","3","TRX","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","RSF","Réseaux sans fil","1.2","11.70","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","3","TRX","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","DSE","Simulation à évènement discret","1.4","10.80","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","3.5","REOP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","AGRO","App des Graphes à la Rech Opér","1","9.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","0","REOP","9.5","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","OROP","Optimisation en Rech Oper","1.4","10.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","3.5","REOP","9.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","WEBS","Web Services","1.4","12.20","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","3.5","ALOG","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","APRC","Approches par Composants","1.2","9.76","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","0","ALOG","9","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","BDA","Base de Données Avancées","1","11.40","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","2.5","ALOG","9","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","ANGP","Anglais Premier Niveau","1","17.00","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","2.5","UTE","2.5","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","TINT","Technologie de l Internet","1.8","9.14","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","0","TECRX","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","TRXO","Technologie des RX opérateurs","1.8","10.10","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","4.5","TECRX","13","True","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
"14011097478","1","2015","MMT","Modèle Math et Trait Signale","1.6","9.30","","Admis/Session1","Université Ibn Khaldoun  Tiaret","des Mathématiques et de l informatique","Informatique","Master","Master Réseau & Télécoms","0","TECRX","13","False","2015","كلية  الرياضيات و الإعلام الآلي","الإعلام الآلي","Master Réseau & Télécoms","جامعة إبن خلدون بتيارت","Master"
